,airport,date,precip,snow,snowdepth,windgust,cloudcover,icon
373,ATL,2019-01-09,0.0,0.0,0.0,55.3,8.7,wind
374,ATL,2019-01-10,0.0,0.0,0.0,51.4,40.0,wind
375,ATL,2019-01-11,0.0,0.0,0.0,,33.6,partly-cloudy-day
376,ATL,2019-01-12,7.27,0.0,0.0,37.1,88.9,rain
377,ATL,2019-01-13,8.45,0.0,0.0,,92.8,rain
378,ATL,2019-01-14,0.0,0.0,0.0,37.1,94.2,cloudy
379,ATL,2019-01-15,0.0,0.0,0.0,37.1,73.3,partly-cloudy-day
380,ATL,2019-01-16,0.0,0.0,0.0,,40.6,partly-cloudy-day
381,ATL,2019-01-17,2.48,0.0,0.0,,72.2,rain
382,ATL,2019-01-18,0.0,0.0,0.0,,80.4,cloudy
383,ATL,2019-01-19,30.79,0.0,0.0,44.5,70.3,rain
384,ATL,2019-01-20,0.0,0.0,0.0,68.2,59.6,wind
385,ATL,2019-01-21,0.0,0.0,0.0,42.5,33.1,partly-cloudy-day
386,ATL,2019-01-22,0.0,0.0,0.0,35.3,68.3,partly-cloudy-day
387,ATL,2019-01-23,38.58,0.0,0.0,51.9,88.4,rain
388,ATL,2019-01-24,7.54,0.0,0.0,64.7,58.5,rain
389,ATL,2019-01-25,0.0,0.0,0.0,44.5,44.3,partly-cloudy-day
390,ATL,2019-01-26,0.0,0.0,0.0,31.7,20.9,clear-day
391,ATL,2019-01-27,0.0,0.0,0.0,,71.6,partly-cloudy-day
392,ATL,2019-01-28,0.0,0.0,0.0,35.3,47.3,partly-cloudy-day
393,ATL,2019-01-29,3.63,0.0,0.0,44.6,64.7,rain
394,ATL,2019-01-30,0.0,0.0,0.0,50.0,49.2,wind
395,ATL,2019-01-31,0.0,0.0,0.0,,30.9,partly-cloudy-day
396,ATL,2019-02-01,0.0,0.0,0.0,,50.8,partly-cloudy-day
397,ATL,2019-02-02,0.0,0.0,0.0,,52.8,partly-cloudy-day
398,ATL,2019-02-03,1.0,0.0,0.0,25.9,64.6,rain
399,ATL,2019-02-04,0.0,0.0,0.0,,50.6,partly-cloudy-day
400,ATL,2019-02-05,0.0,0.0,0.0,,71.3,partly-cloudy-day
401,ATL,2019-02-06,2.63,0.0,0.0,,67.9,rain
402,ATL,2019-02-07,0.0,0.0,0.0,40.7,50.3,partly-cloudy-day
403,ATL,2019-02-08,0.3,0.0,0.0,51.8,66.2,rain
404,ATL,2019-02-09,0.0,0.0,0.0,50.0,78.7,cloudy
405,ATL,2019-02-10,1.91,0.0,0.0,31.7,83.6,rain
406,ATL,2019-02-11,1.31,0.0,0.0,,92.7,rain
407,ATL,2019-02-12,12.48,0.0,0.0,51.8,72.1,rain
408,ATL,2019-02-13,0.0,0.0,0.0,51.8,44.3,wind
409,ATL,2019-02-14,0.0,0.0,0.0,,66.6,partly-cloudy-day
410,ATL,2019-02-15,6.28,0.0,0.0,,81.0,rain
411,ATL,2019-02-16,3.4,0.0,0.0,42.5,72.0,rain
412,ATL,2019-02-17,2.11,0.0,0.0,27.7,80.5,rain
413,ATL,2019-02-18,1.61,0.0,0.0,37.1,76.8,rain
414,ATL,2019-02-19,16.73,0.0,0.0,53.6,91.3,rain
415,ATL,2019-02-20,21.91,0.0,0.0,51.5,98.5,rain
416,ATL,2019-02-21,17.75,0.0,0.0,,83.2,rain
417,ATL,2019-02-22,0.02,0.0,0.0,38.9,87.8,rain
418,ATL,2019-02-23,0.0,0.0,0.0,33.5,95.4,cloudy
419,ATL,2019-02-24,4.95,0.0,0.0,58.8,45.1,rain
420,ATL,2019-02-25,0.0,0.0,0.0,35.3,48.3,partly-cloudy-day
421,ATL,2019-02-26,0.0,0.0,0.0,,76.9,cloudy
422,ATL,2019-02-27,0.3,0.0,0.0,,69.4,rain
423,ATL,2019-02-28,7.78,0.0,0.0,,72.1,rain
424,ATL,2019-03-01,0.0,0.0,0.0,35.8,76.4,cloudy
425,ATL,2019-03-02,0.0,0.0,0.0,,75.1,cloudy
426,ATL,2019-03-03,28.67,0.0,0.0,40.7,88.9,rain
427,ATL,2019-03-04,0.0,0.0,0.0,55.3,83.8,wind
428,ATL,2019-03-05,0.0,0.0,0.0,52.0,22.4,wind
429,ATL,2019-03-06,0.0,0.0,0.0,42.5,11.9,clear-day
430,ATL,2019-03-07,0.0,0.0,0.0,,55.3,partly-cloudy-day
431,ATL,2019-03-08,0.3,0.0,0.0,27.7,85.8,rain
432,ATL,2019-03-09,0.0,0.0,0.0,40.7,81.8,cloudy
433,ATL,2019-03-10,0.31,0.0,0.0,,77.1,rain
434,ATL,2019-03-11,1.55,0.0,0.0,,73.3,rain
435,ATL,2019-03-12,0.0,0.0,0.0,,60.5,partly-cloudy-day
436,ATL,2019-03-13,0.0,0.0,0.0,37.0,70.5,partly-cloudy-day
437,ATL,2019-03-14,0.01,0.0,0.0,45.9,73.6,rain
438,ATL,2019-03-15,12.19,0.0,0.0,42.5,68.3,rain
439,ATL,2019-03-16,0.0,0.0,0.0,48.2,53.1,wind
440,ATL,2019-03-17,0.0,0.0,0.0,33.5,73.1,partly-cloudy-day
441,ATL,2019-03-18,0.0,0.0,0.0,46.4,44.9,partly-cloudy-day
442,ATL,2019-03-19,0.0,0.0,0.0,49.9,66.8,wind
443,ATL,2019-03-20,0.0,0.0,0.0,,6.9,clear-day
444,ATL,2019-03-21,0.0,0.0,0.0,47.9,54.9,wind
445,ATL,2019-03-22,0.0,0.0,0.0,47.9,5.7,wind
446,ATL,2019-03-23,0.0,0.0,0.0,,39.7,partly-cloudy-day
447,ATL,2019-03-24,0.0,0.0,0.0,40.7,56.6,partly-cloudy-day
448,ATL,2019-03-25,8.74,0.0,0.0,47.9,63.8,rain
449,ATL,2019-03-26,1.22,0.0,0.0,33.5,65.3,rain
450,ATL,2019-03-27,0.02,0.0,0.0,37.1,28.3,rain
451,ATL,2019-03-28,0.0,0.0,0.0,,40.2,partly-cloudy-day
452,ATL,2019-03-29,0.0,0.0,0.0,,64.9,partly-cloudy-day
453,ATL,2019-03-30,0.0,0.0,0.0,42.4,62.8,partly-cloudy-day
454,ATL,2019-03-31,2.6,0.0,0.0,55.4,81.4,rain
455,ATL,2019-04-01,0.0,0.0,0.0,35.3,48.8,partly-cloudy-day
456,ATL,2019-04-02,0.0,0.0,0.0,35.3,57.0,partly-cloudy-day
457,ATL,2019-04-03,0.0,0.0,0.0,,56.0,partly-cloudy-day
458,ATL,2019-04-04,0.81,0.0,0.0,37.2,64.4,rain
459,ATL,2019-04-05,3.87,0.0,0.0,,76.9,rain
460,ATL,2019-04-06,0.0,0.0,0.0,,81.8,cloudy
461,ATL,2019-04-07,32.75,0.0,0.0,37.1,66.7,rain
462,ATL,2019-04-08,0.02,0.0,0.0,46.3,63.1,rain
463,ATL,2019-04-09,2.25,0.0,0.0,51.8,67.6,rain
464,ATL,2019-04-10,0.0,0.0,0.0,,28.1,partly-cloudy-day
465,ATL,2019-04-11,0.31,0.0,0.0,44.6,55.1,rain
466,ATL,2019-04-12,0.88,0.0,0.0,40.6,75.7,rain
467,ATL,2019-04-13,0.0,0.0,0.0,37.0,65.1,partly-cloudy-day
468,ATL,2019-04-14,30.79,0.0,0.0,59.7,74.5,rain
469,ATL,2019-04-15,0.0,0.0,0.0,57.1,28.9,wind
470,ATL,2019-04-16,0.0,0.0,0.0,,25.2,partly-cloudy-day
471,ATL,2019-04-17,0.0,0.0,0.0,,66.8,partly-cloudy-day
472,ATL,2019-04-18,0.0,0.0,0.0,40.7,73.7,partly-cloudy-day
473,ATL,2019-04-19,84.92,0.0,0.0,64.7,69.8,rain
474,ATL,2019-04-20,2.27,0.0,0.0,44.5,73.4,rain
475,ATL,2019-04-21,0.0,0.0,0.0,44.5,10.9,clear-day
476,ATL,2019-04-22,0.0,0.0,0.0,,14.9,clear-day
477,ATL,2019-04-23,0.0,0.0,0.0,29.5,56.7,partly-cloudy-day
478,ATL,2019-04-24,0.0,0.0,0.0,35.3,58.2,partly-cloudy-day
479,ATL,2019-04-25,2.29,0.0,0.0,37.1,61.9,rain
480,ATL,2019-04-26,0.68,0.0,0.0,60.2,49.2,rain
481,ATL,2019-04-27,0.0,0.0,0.0,31.7,21.4,clear-day
482,ATL,2019-04-28,0.0,0.0,0.0,37.1,58.5,partly-cloudy-day
483,ATL,2019-04-29,0.0,0.0,0.0,33.5,58.8,partly-cloudy-day
484,ATL,2019-04-30,0.0,0.0,0.0,29.5,58.2,partly-cloudy-day
485,ATL,2019-05-01,0.0,0.0,0.0,27.7,70.2,partly-cloudy-day
486,ATL,2019-05-02,0.0,0.0,0.0,,54.6,partly-cloudy-day
487,ATL,2019-05-03,0.0,0.0,0.0,,49.7,partly-cloudy-day
488,ATL,2019-05-04,3.83,0.0,0.0,46.3,61.8,rain
489,ATL,2019-05-05,1.39,0.0,0.0,38.8,66.6,rain
490,ATL,2019-05-06,0.0,0.0,0.0,,51.7,partly-cloudy-day
491,ATL,2019-05-07,0.0,0.0,0.0,,49.5,partly-cloudy-day
492,ATL,2019-05-08,0.8,0.0,0.0,31.7,56.6,rain
493,ATL,2019-05-09,14.66,0.0,0.0,51.8,61.0,rain
494,ATL,2019-05-10,0.0,0.0,0.0,,69.1,partly-cloudy-day
495,ATL,2019-05-11,22.19,0.0,0.0,,67.1,rain
496,ATL,2019-05-12,13.9,0.0,0.0,33.5,70.1,rain
497,ATL,2019-05-13,0.0,0.0,0.0,40.7,41.1,partly-cloudy-day
498,ATL,2019-05-14,0.0,0.0,0.0,31.7,10.3,clear-day
499,ATL,2019-05-15,0.0,0.0,0.0,,37.2,partly-cloudy-day
500,ATL,2019-05-16,0.0,0.0,0.0,31.7,55.8,partly-cloudy-day
501,ATL,2019-05-17,0.0,0.0,0.0,29.5,57.4,partly-cloudy-day
502,ATL,2019-05-18,0.0,0.0,0.0,27.7,31.1,partly-cloudy-day
503,ATL,2019-05-19,0.0,0.0,0.0,35.3,39.2,partly-cloudy-day
504,ATL,2019-05-20,0.0,0.0,0.0,,49.8,partly-cloudy-day
505,ATL,2019-05-21,0.0,0.0,0.0,25.9,33.8,partly-cloudy-day
506,ATL,2019-05-22,0.0,0.0,0.0,27.7,36.2,partly-cloudy-day
507,ATL,2019-05-23,0.0,0.0,0.0,,41.8,partly-cloudy-day
508,ATL,2019-05-24,0.0,0.0,0.0,,28.5,partly-cloudy-day
509,ATL,2019-05-25,0.0,0.0,0.0,,18.9,clear-day
510,ATL,2019-05-26,0.0,0.0,0.0,33.5,19.3,clear-day
511,ATL,2019-05-27,0.0,0.0,0.0,31.7,50.5,partly-cloudy-day
512,ATL,2019-05-28,0.0,0.0,0.0,35.3,32.9,partly-cloudy-day
513,ATL,2019-05-29,0.0,0.0,0.0,33.5,26.6,partly-cloudy-day
514,ATL,2019-05-30,0.0,0.0,0.0,42.4,44.6,partly-cloudy-day
515,ATL,2019-05-31,0.0,0.0,0.0,40.7,61.9,partly-cloudy-day
516,ATL,2019-06-01,0.0,0.0,0.0,38.9,41.9,partly-cloudy-day
517,ATL,2019-06-02,0.81,0.0,0.0,57.6,62.9,rain
518,ATL,2019-06-03,0.02,0.0,0.0,33.5,41.6,rain
519,ATL,2019-06-04,0.0,0.0,0.0,33.5,68.1,partly-cloudy-day
520,ATL,2019-06-05,0.0,0.0,0.0,,71.4,partly-cloudy-day
521,ATL,2019-06-06,0.84,0.0,0.0,,73.6,rain
522,ATL,2019-06-07,15.85,0.0,0.0,72.0,73.5,rain
523,ATL,2019-06-08,87.69,0.0,0.0,47.9,82.4,rain
524,ATL,2019-06-09,1.27,0.0,0.0,,81.1,rain
525,ATL,2019-06-10,0.62,0.0,0.0,37.1,66.7,rain
526,ATL,2019-06-11,5.65,0.0,0.0,,50.4,rain
527,ATL,2019-06-12,0.45,0.0,0.0,31.7,86.2,rain
528,ATL,2019-06-13,0.0,0.0,0.0,38.8,51.8,partly-cloudy-day
529,ATL,2019-06-14,0.0,0.0,0.0,,41.5,partly-cloudy-day
530,ATL,2019-06-15,0.0,0.0,0.0,25.9,53.2,partly-cloudy-day
531,ATL,2019-06-16,0.0,0.0,0.0,27.7,46.1,partly-cloudy-day
532,ATL,2019-06-17,0.01,0.0,0.0,27.7,50.7,rain
533,ATL,2019-06-18,3.26,0.0,0.0,,63.1,rain
534,ATL,2019-06-19,4.28,0.0,0.0,55.4,66.6,rain
535,ATL,2019-06-20,0.03,0.0,0.0,46.3,52.8,rain
536,ATL,2019-06-21,0.0,0.0,0.0,38.9,41.9,partly-cloudy-day
537,ATL,2019-06-22,0.44,0.0,0.0,63.0,56.8,rain
538,ATL,2019-06-23,24.44,0.0,0.0,92.2,51.8,rain
539,ATL,2019-06-24,7.18,0.0,0.0,83.1,52.5,rain
540,ATL,2019-06-25,0.0,0.0,0.0,,51.9,partly-cloudy-day
541,ATL,2019-06-26,0.0,0.0,0.0,,64.4,partly-cloudy-day
542,ATL,2019-06-27,0.0,0.0,0.0,,69.5,partly-cloudy-day
543,ATL,2019-06-28,0.0,0.0,0.0,35.2,46.5,partly-cloudy-day
544,ATL,2019-06-29,0.8,0.0,0.0,,63.0,rain
545,ATL,2019-06-30,0.0,0.0,0.0,,54.7,partly-cloudy-day
546,ATL,2019-07-01,0.0,0.0,0.0,33.5,32.7,partly-cloudy-day
547,ATL,2019-07-02,0.0,0.0,0.0,29.5,25.8,partly-cloudy-day
548,ATL,2019-07-03,0.0,0.0,0.0,,67.7,partly-cloudy-day
549,ATL,2019-07-04,0.0,0.0,0.0,33.5,63.3,partly-cloudy-day
550,ATL,2019-07-05,10.42,0.0,0.0,37.1,60.5,rain
551,ATL,2019-07-06,0.0,0.0,0.0,,49.9,partly-cloudy-day
552,ATL,2019-07-07,0.05,0.0,0.0,,54.8,rain
553,ATL,2019-07-08,2.29,0.0,0.0,53.6,50.4,rain
554,ATL,2019-07-09,0.0,0.0,0.0,37.1,49.2,partly-cloudy-day
555,ATL,2019-07-10,0.0,0.0,0.0,,56.3,partly-cloudy-day
556,ATL,2019-07-11,0.02,0.0,0.0,,55.1,rain
557,ATL,2019-07-12,0.07,0.0,0.0,51.8,56.9,rain
558,ATL,2019-07-13,0.01,0.0,0.0,55.3,53.3,rain
559,ATL,2019-07-14,0.0,0.0,0.0,48.0,67.9,wind
560,ATL,2019-07-15,0.0,0.0,0.0,31.7,59.5,partly-cloudy-day
561,ATL,2019-07-16,0.0,0.0,0.0,38.9,44.7,partly-cloudy-day
562,ATL,2019-07-17,3.4,0.0,0.0,75.5,46.4,rain
563,ATL,2019-07-18,1.79,0.0,0.0,51.6,55.4,rain
564,ATL,2019-07-19,17.31,0.0,0.0,50.0,69.4,rain
565,ATL,2019-07-20,0.06,0.0,0.0,38.9,57.6,rain
566,ATL,2019-07-21,0.0,0.0,0.0,,53.6,partly-cloudy-day
567,ATL,2019-07-22,0.0,0.0,0.0,30.6,49.9,partly-cloudy-day
568,ATL,2019-07-23,4.02,0.0,0.0,44.7,64.4,rain
569,ATL,2019-07-24,0.0,0.0,0.0,27.7,46.2,partly-cloudy-day
570,ATL,2019-07-25,0.0,0.0,0.0,27.7,28.2,partly-cloudy-day
571,ATL,2019-07-26,0.0,0.0,0.0,27.7,35.4,partly-cloudy-day
572,ATL,2019-07-27,0.0,0.0,0.0,,42.4,partly-cloudy-day
573,ATL,2019-07-28,0.0,0.0,0.0,,59.7,partly-cloudy-day
574,ATL,2019-07-29,0.13,0.0,0.0,,51.6,rain
575,ATL,2019-07-30,3.18,0.0,0.0,50.0,53.0,rain
576,ATL,2019-07-31,0.0,0.0,0.0,25.9,56.7,partly-cloudy-day
577,ATL,2019-08-01,4.91,0.0,0.0,,51.5,rain
578,ATL,2019-08-02,2.59,0.0,0.0,,71.0,rain
579,ATL,2019-08-03,1.49,0.0,0.0,,60.6,rain
580,ATL,2019-08-04,2.31,0.0,0.0,,55.5,rain
581,ATL,2019-08-05,0.3,0.0,0.0,38.9,62.9,rain
582,ATL,2019-08-06,0.0,0.0,0.0,25.9,45.1,partly-cloudy-day
583,ATL,2019-08-07,0.0,0.0,0.0,29.5,51.7,partly-cloudy-day
584,ATL,2019-08-08,0.0,0.0,0.0,35.3,60.6,partly-cloudy-day
585,ATL,2019-08-09,0.0,0.0,0.0,31.7,51.1,partly-cloudy-day
586,ATL,2019-08-10,0.01,0.0,0.0,40.7,51.8,rain
587,ATL,2019-08-11,0.0,0.0,0.0,29.5,48.0,partly-cloudy-day
588,ATL,2019-08-12,0.0,0.0,0.0,,48.2,partly-cloudy-day
589,ATL,2019-08-13,0.0,0.0,0.0,,47.4,partly-cloudy-day
590,ATL,2019-08-14,3.38,0.0,0.0,57.5,59.4,rain
591,ATL,2019-08-15,0.0,0.0,0.0,35.3,45.1,partly-cloudy-day
592,ATL,2019-08-16,0.0,0.0,0.0,,17.2,clear-day
593,ATL,2019-08-17,0.0,0.0,0.0,,17.2,clear-day
594,ATL,2019-08-18,4.08,0.0,0.0,86.8,32.9,rain
595,ATL,2019-08-19,1.99,0.0,0.0,55.4,53.7,rain
596,ATL,2019-08-20,0.0,0.0,0.0,29.5,55.1,partly-cloudy-day
597,ATL,2019-08-21,0.0,0.0,0.0,27.7,46.9,partly-cloudy-day
598,ATL,2019-08-22,0.0,0.0,0.0,27.7,36.4,partly-cloudy-day
599,ATL,2019-08-23,0.01,0.0,0.0,32.4,59.7,rain
600,ATL,2019-08-24,3.29,0.0,0.0,44.6,56.0,rain
601,ATL,2019-08-25,0.01,0.0,0.0,37.1,95.7,rain
602,ATL,2019-08-26,5.29,0.0,0.0,35.3,82.8,rain
603,ATL,2019-08-27,21.31,0.0,0.0,,76.6,rain
604,ATL,2019-08-28,0.0,0.0,0.0,33.5,51.1,partly-cloudy-day
605,ATL,2019-08-29,0.0,0.0,0.0,,5.7,clear-day
606,ATL,2019-08-30,0.0,0.0,0.0,29.5,14.9,clear-day
607,ATL,2019-08-31,0.0,0.0,0.0,38.9,39.8,partly-cloudy-day
608,ATL,2019-09-01,0.0,0.0,0.0,,62.6,partly-cloudy-day
609,ATL,2019-09-02,0.0,0.0,0.0,31.7,22.6,clear-day
610,ATL,2019-09-03,0.0,0.0,0.0,,13.5,clear-day
611,ATL,2019-09-04,0.0,0.0,0.0,47.9,25.0,clear-day
612,ATL,2019-09-05,0.0,0.0,0.0,43.9,47.1,wind
613,ATL,2019-09-06,0.0,0.0,0.0,40.6,0.0,clear-day
614,ATL,2019-09-07,0.0,0.0,0.0,33.4,17.8,clear-day
615,ATL,2019-09-08,0.0,0.0,0.0,,21.8,clear-day
616,ATL,2019-09-09,0.0,0.0,0.0,,23.4,clear-day
617,ATL,2019-09-10,0.16,0.0,0.0,73.8,42.9,rain
618,ATL,2019-09-11,0.0,0.0,0.0,,35.4,partly-cloudy-day
619,ATL,2019-09-12,0.0,0.0,0.0,,14.8,clear-day
620,ATL,2019-09-13,0.06,0.0,0.0,46.6,41.7,rain
621,ATL,2019-09-14,0.16,0.0,0.0,47.8,69.5,rain
622,ATL,2019-09-15,0.0,0.0,0.0,31.7,59.8,partly-cloudy-day
623,ATL,2019-09-16,0.0,0.0,0.0,31.7,20.7,clear-day
624,ATL,2019-09-17,5.27,0.0,0.0,47.9,24.3,rain
625,ATL,2019-09-18,0.0,0.0,0.0,44.6,30.0,partly-cloudy-day
626,ATL,2019-09-19,0.0,0.0,0.0,35.3,54.3,partly-cloudy-day
627,ATL,2019-09-20,0.0,0.0,0.0,27.7,18.4,clear-day
628,ATL,2019-09-21,0.0,0.0,0.0,,18.2,clear-day
629,ATL,2019-09-22,0.0,0.0,0.0,,11.0,clear-day
630,ATL,2019-09-23,0.0,0.0,0.0,,13.8,clear-day
631,ATL,2019-09-24,0.0,0.0,0.0,27.7,35.2,partly-cloudy-day
632,ATL,2019-09-25,0.0,0.0,0.0,29.5,27.8,partly-cloudy-day
633,ATL,2019-09-26,0.02,0.0,0.0,57.2,39.3,rain
634,ATL,2019-09-27,0.0,0.0,0.0,,40.8,partly-cloudy-day
635,ATL,2019-09-28,12.85,0.0,0.0,56.9,42.5,rain
636,ATL,2019-09-29,11.4,0.0,0.0,,31.1,rain
637,ATL,2019-09-30,0.0,0.0,0.0,,17.0,clear-day
638,ATL,2019-10-01,0.0,0.0,0.0,,20.6,clear-day
639,ATL,2019-10-02,0.0,0.0,0.0,,19.8,clear-day
640,ATL,2019-10-03,0.0,0.0,0.0,,27.4,partly-cloudy-day
641,ATL,2019-10-04,0.0,0.0,0.0,31.7,32.2,partly-cloudy-day
642,ATL,2019-10-05,0.0,0.0,0.0,51.7,68.2,wind
643,ATL,2019-10-06,0.0,0.0,0.0,38.9,88.2,cloudy
644,ATL,2019-10-07,0.0,0.0,0.0,,58.8,partly-cloudy-day
645,ATL,2019-10-08,0.02,0.0,0.0,,53.4,rain
646,ATL,2019-10-09,0.0,0.0,0.0,27.7,65.4,partly-cloudy-day
647,ATL,2019-10-10,0.0,0.0,0.0,,41.0,partly-cloudy-day
648,ATL,2019-10-11,0.0,0.0,0.0,,40.2,partly-cloudy-day
649,ATL,2019-10-12,0.0,0.0,0.0,,66.4,partly-cloudy-day
650,ATL,2019-10-13,4.37,0.0,0.0,,75.6,rain
651,ATL,2019-10-14,0.0,0.0,0.0,,66.1,partly-cloudy-day
652,ATL,2019-10-15,9.45,0.0,0.0,,84.0,rain
653,ATL,2019-10-16,8.88,0.0,0.0,53.0,81.0,rain
654,ATL,2019-10-17,0.0,0.0,0.0,40.7,48.4,partly-cloudy-day
655,ATL,2019-10-18,0.0,0.0,0.0,,78.4,cloudy
656,ATL,2019-10-19,32.55,0.0,0.0,47.9,82.1,rain
657,ATL,2019-10-20,0.01,0.0,0.0,35.2,72.5,rain
658,ATL,2019-10-21,0.0,0.0,0.0,31.7,56.5,partly-cloudy-day
659,ATL,2019-10-22,2.13,0.0,0.0,55.4,59.2,rain
660,ATL,2019-10-23,0.0,0.0,0.0,38.9,20.4,clear-day
661,ATL,2019-10-24,0.0,0.0,0.0,,32.7,partly-cloudy-day
662,ATL,2019-10-25,1.97,0.0,0.0,29.5,81.8,rain
663,ATL,2019-10-26,4.58,0.0,0.0,40.7,81.6,rain
664,ATL,2019-10-27,2.73,0.0,0.0,40.7,34.7,rain
665,ATL,2019-10-28,0.0,0.0,0.0,,31.4,partly-cloudy-day
666,ATL,2019-10-29,0.3,0.0,0.0,,68.6,rain
667,ATL,2019-10-30,19.0,0.0,0.0,,87.9,rain
668,ATL,2019-10-31,5.14,0.0,0.0,60.5,78.8,rain
669,ATL,2019-11-01,0.0,0.0,0.0,53.4,11.5,wind
670,ATL,2019-11-02,0.0,0.0,0.0,37.1,32.6,partly-cloudy-day
671,ATL,2019-11-03,0.0,0.0,0.0,,65.5,partly-cloudy-day
672,ATL,2019-11-04,0.0,0.0,0.0,,66.5,partly-cloudy-day
673,ATL,2019-11-05,0.0,0.0,0.0,,61.0,partly-cloudy-day
674,ATL,2019-11-06,0.0,0.0,0.0,,16.1,clear-day
675,ATL,2019-11-07,11.21,0.0,0.0,50.3,78.3,rain
676,ATL,2019-11-08,1.88,0.0,0.0,40.6,69.3,rain
677,ATL,2019-11-09,0.0,0.0,0.0,29.5,15.8,clear-day
678,ATL,2019-11-10,0.0,0.0,0.0,,20.2,clear-day
679,ATL,2019-11-11,0.3,0.0,0.0,,68.0,rain
680,ATL,2019-11-12,10.0,0.0,0.0,62.9,63.3,rain
681,ATL,2019-11-13,0.0,0.0,0.0,33.5,25.7,partly-cloudy-day
682,ATL,2019-11-14,3.02,0.0,0.0,,84.6,rain
683,ATL,2019-11-15,16.4,0.0,0.0,,87.1,rain
684,ATL,2019-11-16,0.0,0.0,0.0,,70.8,partly-cloudy-day
685,ATL,2019-11-17,0.0,0.0,0.0,,83.7,cloudy
686,ATL,2019-11-18,0.0,0.0,0.0,29.5,57.8,partly-cloudy-day
687,ATL,2019-11-19,0.0,0.0,0.0,27.7,46.5,partly-cloudy-day
688,ATL,2019-11-20,0.0,0.0,0.0,27.7,28.2,partly-cloudy-day
689,ATL,2019-11-21,0.0,0.0,0.0,,57.3,partly-cloudy-day
690,ATL,2019-11-22,0.3,0.0,0.0,,67.6,rain
691,ATL,2019-11-23,14.19,0.0,0.0,48.7,75.2,rain
692,ATL,2019-11-24,0.0,0.0,0.0,51.6,44.1,partly-cloudy-day
693,ATL,2019-11-25,0.0,0.0,0.0,,20.9,clear-day
694,ATL,2019-11-26,0.0,0.0,0.0,,55.0,partly-cloudy-day
695,ATL,2019-11-27,6.16,0.0,0.0,55.4,63.7,rain
696,ATL,2019-11-28,0.0,0.0,0.0,40.6,47.5,wind
697,ATL,2019-11-29,0.0,0.0,0.0,,70.8,partly-cloudy-day
698,ATL,2019-11-30,0.0,0.0,0.0,29.5,76.0,cloudy
699,ATL,2019-12-01,0.89,0.0,0.0,58.4,44.1,rain
700,ATL,2019-12-02,0.0,0.0,0.0,50.0,78.8,wind
701,ATL,2019-12-03,0.0,0.0,0.0,42.5,71.3,wind
702,ATL,2019-12-04,0.0,0.0,0.0,42.4,23.8,wind
703,ATL,2019-12-05,0.0,0.0,0.0,,49.6,partly-cloudy-day
704,ATL,2019-12-06,0.0,0.0,0.0,,74.3,partly-cloudy-day
705,ATL,2019-12-07,0.0,0.0,0.0,,80.4,cloudy
706,ATL,2019-12-08,0.0,0.0,0.0,35.3,77.6,cloudy
707,ATL,2019-12-09,0.0,0.0,0.0,,93.0,cloudy
708,ATL,2019-12-10,4.88,0.0,0.0,51.8,88.0,rain
709,ATL,2019-12-11,0.3,0.0,0.0,35.3,48.2,rain
710,ATL,2019-12-12,3.72,0.0,0.0,42.4,45.2,rain
711,ATL,2019-12-13,49.73,0.0,0.0,37.1,88.3,rain
712,ATL,2019-12-14,10.38,0.0,0.0,40.5,63.2,rain
713,ATL,2019-12-15,0.0,0.0,0.0,,75.3,cloudy
714,ATL,2019-12-16,0.0,0.0,0.0,38.9,73.5,partly-cloudy-day
715,ATL,2019-12-17,8.65,0.0,0.0,57.3,87.1,rain
716,ATL,2019-12-18,0.0,0.0,0.0,51.8,9.6,wind
717,ATL,2019-12-19,0.0,0.0,0.0,,3.4,clear-day
718,ATL,2019-12-20,0.0,0.0,0.0,,59.1,partly-cloudy-day
719,ATL,2019-12-21,0.03,0.0,0.0,,84.4,rain
720,ATL,2019-12-22,37.74,0.0,0.0,58.0,93.5,rain
721,ATL,2019-12-23,10.56,0.0,0.0,59.1,92.7,rain
722,ATL,2019-12-24,0.0,0.0,0.0,,65.8,partly-cloudy-day
723,ATL,2019-12-25,0.0,0.0,0.0,,60.3,partly-cloudy-day
724,ATL,2019-12-26,0.0,0.0,0.0,,72.0,partly-cloudy-day
725,ATL,2019-12-27,0.0,0.0,0.0,,81.8,cloudy
726,ATL,2019-12-28,1.09,0.0,0.0,,85.5,rain
727,ATL,2019-12-29,3.98,0.0,0.0,37.0,84.9,rain
728,ATL,2019-12-30,1.8,0.0,0.0,60.9,34.5,rain
729,ATL,2019-12-31,0.0,0.0,0.0,50.0,2.3,wind
730,CLT,2018-01-01,0.0,0.0,0.0,33.5,64.1,partly-cloudy-day
731,CLT,2018-01-02,0.0,0.0,0.0,,20.7,clear-day
732,CLT,2018-01-03,0.0,0.0,0.0,,68.5,partly-cloudy-day
733,CLT,2018-01-04,0.0,0.0,0.0,57.4,9.8,clear-day
734,CLT,2018-01-05,0.0,0.0,0.0,25.9,16.3,clear-day
735,CLT,2018-01-06,0.0,0.0,0.0,,15.2,clear-day
736,CLT,2018-01-07,0.0,0.0,0.0,,50.8,partly-cloudy-day
737,CLT,2018-01-08,1.1,0.0,0.0,,85.5,snow
738,CLT,2018-01-09,0.0,0.0,0.0,,44.5,partly-cloudy-day
739,CLT,2018-01-10,0.0,0.0,0.0,33.5,86.9,cloudy
